"","slaughter.age","species"
"1",0.159436451932193,"macrobrachium"
"2",0.151248841373937,"macrobrachium"
"3",0.133951533507562,"macrobrachium"
"4",0.276633482362987,"macrobrachium"
"5",0.199071462695739,"macrobrachium"
"6",0.176311603513625,"macrobrachium"
"7",0.215247404223362,"macrobrachium"
"8",0.185404913722301,"macrobrachium"
"9",0.125455776666292,"macrobrachium"
"10",0.143950698811194,"macrobrachium"
"11",0.149500148046541,"macrobrachium"
"12",0.285970817476734,"macrobrachium"
"13",0.246415837679145,"macrobrachium"
"14",0.217690053835646,"macrobrachium"
"15",0.238354659971677,"macrobrachium"
"16",0.233046478171197,"macrobrachium"
"17",0.185692333203318,"macrobrachium"
"18",0.217488736365002,"macrobrachium"
"19",0.115461675494389,"macrobrachium"
"20",0.183013667972626,"macrobrachium"
"21",0.178334809555692,"macrobrachium"
"22",0.123276416938333,"macrobrachium"
"23",0.21734429512722,"macrobrachium"
"24",0.17257019145691,"macrobrachium"
"25",0.187835541191252,"macrobrachium"
"26",0.176799744406472,"macrobrachium"
"27",0.0997498806054985,"macrobrachium"
"28",0.0866436838836641,"macrobrachium"
"29",0.150338504009171,"macrobrachium"
"30",0.186721413850919,"macrobrachium"
"31",0.109217967519936,"macrobrachium"
"32",0.24938255686626,"macrobrachium"
"33",0.18567267345553,"macrobrachium"
"34",0.225642197676872,"macrobrachium"
"35",0.128583390578569,"macrobrachium"
"36",0.262902891213435,"macrobrachium"
"37",0.143363913047159,"macrobrachium"
"38",0.225605875618573,"macrobrachium"
"39",0.203484006880036,"macrobrachium"
"40",0.180784034070507,"macrobrachium"
"41",0.201535047410367,"macrobrachium"
"42",0.213941289845851,"macrobrachium"
"43",0.197997347934755,"macrobrachium"
"44",0.140722537714205,"macrobrachium"
"45",0.157260903678072,"macrobrachium"
"46",0.128534538261596,"macrobrachium"
"47",0.146105587626209,"macrobrachium"
"48",0.23148011874881,"macrobrachium"
"49",0.203781031198699,"macrobrachium"
"50",0.192663328903878,"macrobrachium"
"51",0.245988436824813,"macrobrachium"
"52",0.179527810903766,"macrobrachium"
"53",0.112028235742448,"macrobrachium"
"54",0.200021958267599,"macrobrachium"
"55",0.260620778581992,"macrobrachium"
"56",0.209125416865507,"macrobrachium"
"57",0.164783796160245,"macrobrachium"
"58",0.212070647648995,"macrobrachium"
"59",0.135241431751849,"macrobrachium"
"60",0.245812881169628,"macrobrachium"
"61",0.203150828613301,"macrobrachium"
"62",0.178104684409264,"macrobrachium"
"63",0.230402995876095,"macrobrachium"
"64",0.223793928208733,"macrobrachium"
"65",0.187651150654235,"macrobrachium"
"66",0.213857006507553,"macrobrachium"
"67",0.204023806411268,"macrobrachium"
"68",0.17663162451462,"macrobrachium"
"69",0.264079664957754,"macrobrachium"
"70",0.210523878919874,"macrobrachium"
"71",0.17358457741314,"macrobrachium"
"72",0.188574327316441,"macrobrachium"
"73",0.155949989118932,"macrobrachium"
"74",0.198182222361142,"macrobrachium"
"75",0.13058441588872,"macrobrachium"
"76",0.270361254467207,"macrobrachium"
"77",0.255146197673758,"macrobrachium"
"78",0.200603178951568,"macrobrachium"
"79",0.149759454738815,"macrobrachium"
"80",0.115738843518374,"macrobrachium"
"81",0.261407995865774,"macrobrachium"
"82",0.142303413842399,"macrobrachium"
"83",0.182928155384313,"macrobrachium"
"84",0.244271185327435,"macrobrachium"
"85",0.211852713137597,"macrobrachium"
"86",0.130555497116551,"macrobrachium"
"87",0.152176741173437,"macrobrachium"
"88",0.15734885332402,"macrobrachium"
"89",0.122629060722887,"macrobrachium"
"90",0.190315280851848,"macrobrachium"
"91",0.180693002923469,"macrobrachium"
"92",0.172006726050178,"macrobrachium"
"93",0.178896223395812,"macrobrachium"
"94",0.237393012518783,"macrobrachium"
"95",0.0731620185189509,"macrobrachium"
"96",0.297886307160626,"macrobrachium"
"97",0.219818109834719,"macrobrachium"
"98",0.13492774514006,"macrobrachium"
"99",0.157024494138293,"macrobrachium"
"100",0.199463327433921,"macrobrachium"
"101",0.260138030608985,"macrobrachium"
"102",0.236858028786463,"macrobrachium"
"103",0.150310118037883,"macrobrachium"
"104",0.140926650829574,"macrobrachium"
"105",0.114910004901239,"macrobrachium"
"106",0.186462526920606,"macrobrachium"
"107",0.20768923211204,"macrobrachium"
"108",0.206524353622349,"macrobrachium"
"109",0.175497429253697,"macrobrachium"
"110",0.205242199735425,"macrobrachium"
"111",0.439755404830821,"macrobrachium"
"112",0.235340151766545,"macrobrachium"
"113",0.283040062982338,"macrobrachium"
"114",0.238349034209402,"macrobrachium"
"115",0.23558435725413,"macrobrachium"
"116",0.144062244490516,"macrobrachium"
"117",0.162897300488485,"macrobrachium"
"118",0.17400291856156,"macrobrachium"
"119",0.187595791420992,"macrobrachium"
"120",0.203003860944484,"macrobrachium"
"121",0.193562318754547,"macrobrachium"
"122",0.197402689099519,"macrobrachium"
"123",0.113340040038349,"macrobrachium"
"124",0.175253965399788,"macrobrachium"
"125",0.201876515921616,"macrobrachium"
"126",0.227290925921473,"macrobrachium"
"127",0.0579505959823504,"macrobrachium"
"128",0.185569573847572,"macrobrachium"
"129",0.217878932124463,"macrobrachium"
"130",0.169909224438275,"macrobrachium"
"131",0.157268292867191,"macrobrachium"
"132",0.179014853403457,"macrobrachium"
"133",0.199707585924652,"macrobrachium"
"134",0.211462833541794,"macrobrachium"
"135",0.145586108236865,"macrobrachium"
"136",0.133866605293623,"macrobrachium"
"137",0.178136436154544,"macrobrachium"
"138",0.190862022561876,"macrobrachium"
"139",0.208228851295868,"macrobrachium"
"140",0.243726859162137,"macrobrachium"
"141",0.133983711223226,"macrobrachium"
"142",0.129151888374927,"macrobrachium"
"143",0.247359581267077,"macrobrachium"
"144",0.192867511264982,"macrobrachium"
"145",0.270005147697787,"macrobrachium"
"146",0.198312961116219,"macrobrachium"
"147",0.163614240561019,"macrobrachium"
"148",0.26102130635022,"macrobrachium"
"149",0.196466339322792,"macrobrachium"
"150",0.201641303073255,"macrobrachium"
"151",0.24569275362313,"macrobrachium"
"152",0.216866165358883,"macrobrachium"
"153",0.239246571395942,"macrobrachium"
"154",0.228625179249828,"macrobrachium"
"155",0.132494182775413,"macrobrachium"
"156",0.156709429367613,"macrobrachium"
"157",0.127037060537505,"macrobrachium"
"158",0.194038304191424,"macrobrachium"
"159",0.229044507662206,"macrobrachium"
"160",0.0816047114545679,"macrobrachium"
"161",0.141360207733377,"macrobrachium"
"162",0.110029497363686,"macrobrachium"
"163",0.233815893116542,"macrobrachium"
"164",0.139871241981395,"macrobrachium"
"165",0.261023404699897,"macrobrachium"
"166",0.22126197163128,"macrobrachium"
"167",0.153041076461916,"macrobrachium"
"168",0.172965109784213,"macrobrachium"
"169",0.217880832291845,"macrobrachium"
"170",0.170506234765717,"macrobrachium"
"171",0.122434290400264,"macrobrachium"
"172",0.15491991530244,"macrobrachium"
"173",0.179863500737269,"macrobrachium"
"174",0.18882001674714,"macrobrachium"
"175",0.180238268779722,"macrobrachium"
"176",0.187205215160088,"macrobrachium"
"177",0.151665745229085,"macrobrachium"
"178",0.171936477726831,"macrobrachium"
"179",0.178585794472608,"macrobrachium"
"180",0.198021152753552,"macrobrachium"
"181",0.158442398137498,"macrobrachium"
"182",0.174602819752324,"macrobrachium"
"183",0.236810035979593,"macrobrachium"
"184",0.228502068608708,"macrobrachium"
"185",0.221142908990812,"macrobrachium"
"186",0.211188890965593,"macrobrachium"
"187",0.157459724868504,"macrobrachium"
"188",0.241605179141935,"macrobrachium"
"189",0.238020985450613,"macrobrachium"
"190",0.124972454253765,"macrobrachium"
"191",0.07312200587349,"macrobrachium"
"192",0.201427069821327,"macrobrachium"
"193",0.165231541634908,"macrobrachium"
"194",0.175197675792114,"macrobrachium"
"195",0.211361420419549,"macrobrachium"
"196",0.177794762701845,"macrobrachium"
"197",0.192017455803123,"macrobrachium"
"198",0.184217526953309,"macrobrachium"
"199",0.232646027532109,"macrobrachium"
"200",0.163785739184334,"macrobrachium"
"201",0.176517953390928,"macrobrachium"
"202",0.153688180407693,"macrobrachium"
"203",0.192732341658155,"macrobrachium"
"204",0.285456740253231,"macrobrachium"
"205",0.225571553700516,"macrobrachium"
"206",0.21920193244437,"macrobrachium"
"207",0.215660779228397,"macrobrachium"
"208",0.241029221723461,"macrobrachium"
"209",0.280157006684544,"macrobrachium"
"210",0.193991081677606,"macrobrachium"
"211",0.230303769090432,"macrobrachium"
"212",0.161021995568377,"macrobrachium"
"213",0.162189265353929,"macrobrachium"
"214",0.224235469210082,"macrobrachium"
"215",0.158847259186589,"macrobrachium"
"216",0.220390685581415,"macrobrachium"
"217",0.276436661972853,"macrobrachium"
"218",0.23592239689898,"macrobrachium"
"219",0.258470253627931,"macrobrachium"
"220",0.178673679422294,"macrobrachium"
"221",0.272346700265836,"macrobrachium"
"222",0.147557834760404,"macrobrachium"
"223",0.187411998934596,"macrobrachium"
"224",0.200380597245129,"macrobrachium"
"225",0.21394028117436,"macrobrachium"
"226",0.182664706511276,"macrobrachium"
"227",0.238918086456166,"macrobrachium"
"228",0.222740247110846,"macrobrachium"
"229",0.288832838647067,"macrobrachium"
"230",0.217828714674712,"macrobrachium"
"231",0.172896907719173,"macrobrachium"
"232",0.161472810844585,"macrobrachium"
"233",0.190530022309031,"macrobrachium"
"234",0.155966634685924,"macrobrachium"
"235",0.18868100670167,"macrobrachium"
"236",0.233546629203639,"macrobrachium"
"237",0.141699465176609,"macrobrachium"
"238",0.183294295594061,"macrobrachium"
"239",0.268825968371296,"macrobrachium"
"240",0.196102145297124,"macrobrachium"
"241",0.186667588309741,"macrobrachium"
"242",0.231226928031036,"macrobrachium"
"243",0.296463795693726,"macrobrachium"
"244",0.19656139782922,"macrobrachium"
"245",0.174426803782362,"macrobrachium"
"246",0.131346565204811,"macrobrachium"
"247",0.134120257472162,"macrobrachium"
"248",0.0499934919768269,"macrobrachium"
