"","slaughter.age","species"
"1",0.411412442847801,"vannamei"
"2",0.687158684232057,"vannamei"
"3",0.559339836200346,"vannamei"
"4",0.679389254939416,"vannamei"
"5",0.257345799946171,"vannamei"
"6",0.668965602264917,"vannamei"
"7",0.665687286769671,"vannamei"
"8",0.652598732568127,"vannamei"
"9",0.657454136615941,"vannamei"
"10",0.682840335664086,"vannamei"
"11",0.393019436018239,"vannamei"
"12",0.679477831120454,"vannamei"
"13",0.695659344691859,"vannamei"
"14",0.663837788277829,"vannamei"
"15",0.524528090646419,"vannamei"
"16",0.517664056149087,"vannamei"
"17",0.600982051688633,"vannamei"
"18",0.631352180478379,"vannamei"
"19",0.656995538279744,"vannamei"
"20",0.661922411268,"vannamei"
"21",0.654640018723303,"vannamei"
"22",0.268711996099725,"vannamei"
"23",0.501112622198041,"vannamei"
"24",0.671002549159283,"vannamei"
"25",0.557689404858797,"vannamei"
"26",0.527760494493412,"vannamei"
"27",0.720432715866446,"vannamei"
"28",0.387734841714821,"vannamei"
"29",0.704547476985014,"vannamei"
"30",0.563233053240722,"vannamei"
"31",0.514067312275232,"vannamei"
"32",0.652543267662034,"vannamei"
"33",0.643932149527035,"vannamei"
"34",0.561590957116405,"vannamei"
"35",0.761316056682965,"vannamei"
"36",0.574707873283609,"vannamei"
"37",0.633845385448755,"vannamei"
"38",0.602323048861841,"vannamei"
"39",0.601402466156026,"vannamei"
"40",0.673857563877378,"vannamei"
"41",0.669858675372512,"vannamei"
"42",0.540770075433301,"vannamei"
"43",0.540177644276791,"vannamei"
"44",0.61700091811109,"vannamei"
"45",0.537456068293707,"vannamei"
"46",0.622841411922703,"vannamei"
"47",0.638550728840951,"vannamei"
"48",0.650985471856659,"vannamei"
"49",0.660460649780685,"vannamei"
"50",0.741704615936332,"vannamei"
"51",0.633792071818578,"vannamei"
"52",0.480886449048493,"vannamei"
"53",0.616406043193983,"vannamei"
"54",0.585096638697725,"vannamei"
"55",0.640601698534753,"vannamei"
"56",0.580122618259217,"vannamei"
"57",0.607413618530213,"vannamei"
"58",0.608872934072341,"vannamei"
"59",0.644828645513253,"vannamei"
"60",0.482250147265109,"vannamei"
"61",0.578563505037133,"vannamei"
"62",0.389720879426834,"vannamei"
"63",0.661245875917311,"vannamei"
"64",0.389048755798388,"vannamei"
"65",0.63945961893019,"vannamei"
"66",0.425162928226661,"vannamei"
"67",0.648646041833523,"vannamei"
"68",0.493737605398244,"vannamei"
"69",0.607653928234056,"vannamei"
"70",0.635667492558966,"vannamei"
"71",0.575865059848847,"vannamei"
"72",0.532200145546683,"vannamei"
"73",0.517591382168901,"vannamei"
"74",0.694133963185642,"vannamei"
